Date,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio
2023-05-09,598256,440.26574469,745027.25853373,744586.99278904,193.25000464,744586.99278904,14865.84218958,0.00073592,0.99940906
2023-05-10,672332,339.8893524,846522.61385663,846182.72450423,81.71246298,846182.72450423,14929.33726269,0.00050554,0.99959849
2023-05-11,546549,194.3781224,853743.82775286,853549.44963046,207.78875172,853549.44963046,22863.22401605,0.00035565,0.99977232
2023-05-12,509159,173.44342629,960686.0625314,960512.61910511,140.41538322,960512.61910511,14990.17707953,0.00034065,0.99981946
2023-05-13,575617,108.75373634,526833.55899267,526724.80525633,34.46944892,526724.80525633,14965.08717693,0.00018893,0.99979357
2023-05-14,631677,88.42138683,520715.57049767,520627.14911084,107.90210057,520627.14911084,15002.34475815,0.00013998,0.99983019
2023-05-15,526379,89.81371373,717655.33745444,717565.52374071,102.64276339,717565.52374071,15019.35635715,0.00017063,0.99987485
2023-05-16,566462,113.01084452,883134.61037587,883021.59953135,153.26449082,883021.59953135,15034.98908488,0.0001995,0.99987203
2023-05-17,583454,93.11371896,835811.19489441,835718.08117545,182.09175997,835718.08117545,15153.22322822,0.00015959,0.99988859
2023-05-18,476704,106.90014765,834054.90446776,833948.00432011,110.13886397,833948.00432011,15142.67071492,0.00022425,0.99987183
2023-05-19,515474,116.5459624,730668.36635056,730551.82038816,181.93614504,730551.82038816,15131.09096601,0.00022609,0.99984049
2023-05-20,423736,85.19281154,487766.89961833,487681.70680679,27.49869077,487681.70680679,15119.51353983,0.00020105,0.99982534
2023-05-21,486625,71.45591599,531381.15633359,531309.7004176,235.73735351,531309.7004176,15134.43685235,0.00014684,0.99986553
2023-05-22,499281,70.97206966,836337.75824717,836266.78617751,101.7166423,836266.78617751,25256.63252779,0.00014215,0.99991514
2023-05-23,519870,69.74632324,947227.63858639,947157.89226315,181.76735722,947157.89226315,17050.63102779,0.00013416,0.99992637
2023-05-24,405521,64.87007902,990842.17854518,990777.30846616,120.77188228,990777.30846616,15215.43852015,0.00015997,0.99993453
2023-05-25,460167,91.86642856,848199.39883371,848107.53240515,137.69809206,848107.53240515,20054.52558507,0.00019964,0.99989169
2023-05-26,532373,97.82995501,719962.33634519,719864.50639018,172.27607275,719864.50639018,19375.226547,0.00018376,0.99986412
2023-05-27,471633,62.08564612,541025.64744507,540963.56179895,105.22711152,540963.56179895,15087.40164158,0.00013164,0.99988524
2023-05-28,496158,62.56858108,629627.19369953,629564.62511845,157.56512968,629564.62511845,15070.34545981,0.00012611,0.99990063
2023-05-29,550324,71.13058149,879568.76576991,879497.63518842,190.15184455,879497.63518842,15036.17578946,0.00012925,0.99991913
2023-05-30,515246,79.86678899,1011539.76534067,1011459.89855168,167.95802268,1011459.89855168,15053.51020709,0.00015501,0.99992104
2023-05-31,421579,68.62409598,1389979.5124122,1389910.88831622,140.93534852,1389910.88831622,15109.63142121,0.00016278,0.99995063
2023-06-01,355930,70.14886634,1100050.82460002,1099980.67573368,62.25755472,1099980.67573368,15096.52762293,0.00019709,0.99993623
2023-06-02,479437,74.86202741,1255046.16514863,1254971.30312122,215.82914315,1254971.30312122,15115.55568403,0.00015615,0.99994035
2023-06-03,381453,44.20366028,819062.73660259,819018.53294231,59.43358589,819018.53294231,15121.71456704,0.00011588,0.99994603
2023-06-04,364020,38.49187926,961639.39280642,961600.90092716,187.11865928,961600.90092716,15125.48107043,0.00010574,0.99995997
2023-06-05,359254,58.00114519,1535521.17530434,1535463.17415915,60.37032543,1535463.17415915,15933.7517057,0.00016145,0.99996223
2023-06-06,462072,82.9226323,1352690.96388411,1352608.04125181,171.00821807,1352608.04125181,15173.53799028,0.00017946,0.9999387
2023-06-07,433781,97.60233793,1019893.14181465,1019795.53947672,106.10738428,1019795.53947672,15189.80885172,0.000225,0.9999043
2023-06-08,407006,69.54580716,1058424.07146023,1058354.52565307,190.00213431,1058354.52565307,15153.73946291,0.00017087,0.99993429
2023-06-09,387084,73.25776495,1117928.8925051,1117855.63474015,19.34639074,1117855.63474015,15166.16864928,0.00018926,0.99993447
2023-06-10,365369,49.63338241,1030671.17734676,1030621.54396435,32.01674638,1030621.54396435,15157.70196292,0.00013584,0.99995184
2023-06-11,399201,35.10920663,1024471.94973081,1024436.84052418,82.95305879,1024436.84052418,15330.1964157,8.795e-05,0.99996573
2023-06-12,370634,42.50873274,1166720.37240401,1166677.86367127,167.96370932,1166677.86367127,15270.79779244,0.00011469,0.99996357
2023-06-13,410483,37.24601007,1001007.20822359,1000969.96221352,149.45663914,1000969.96221352,15301.83185481,9.074e-05,0.99996279
2023-06-14,330658,39.86874709,959305.93674062,959266.06799353,224.42137413,959266.06799353,15317.05567962,0.00012057,0.99995844
2023-06-15,423069,41.02129533,930719.11965535,930678.09836002,97.84236569,930678.09836002,15311.1525549,9.696e-05,0.99995593
2023-06-16,512202,45.624988,991809.84333734,991764.21834934,144.20705459,991764.21834934,15339.1962086,8.908e-05,0.999954
2023-06-17,475252,40.1288358,676298.32029122,676258.19145542,26.15780542,676258.19145542,21180.99985699,8.444e-05,0.99994066
2023-06-18,439868,30.49645309,754520.9491553,754490.45270221,198.22376882,754490.45270221,15375.78323449,6.933e-05,0.99995958
2023-06-19,415604,31.23665693,956965.41249587,956934.17583894,104.25799946,956934.17583894,130177.38828023,7.516e-05,0.99996736
2023-06-20,447715,37.16242619,1060119.17165054,1060082.00922435,91.36057096,1060082.00922435,15351.73290782,8.3e-05,0.99996495
2023-06-21,363280,43.88821895,1218299.52862447,1218255.64040552,165.31895974,1218255.64040552,15351.97992231,0.00012081,0.99996398
2023-06-22,392041,44.42575852,1174529.73853292,1174485.3127744,104.56681623,1174485.3127744,17297.999942,0.00011332,0.99996218
2023-06-23,374001,40.11549267,1058574.95741796,1058534.84192529,13.19683805,1058534.84192529,15270.84268331,0.00010726,0.9999621
2023-06-24,361437,33.74556082,728619.25307792,728585.5075171,162.05588823,728585.5075171,15226.56410877,9.336e-05,0.99995369
2023-06-25,382769,29.38484288,775209.93871531,775180.55387243,217.59902437,775180.55387243,15246.21719063,7.677e-05,0.99996209
2023-06-26,403979,32.38485323,1041257.19589293,1041224.8110397,122.81472044,1041224.8110397,15237.74425429,8.016e-05,0.9999689
2023-06-27,434858,31.65718752,989118.55570137,989086.89851385,90.72331867,989086.89851385,25640.38986089,7.28e-05,0.99996799
2023-06-28,331278,29.87454086,931168.22890818,931138.35436732,91.20950178,931138.35436732,17675.22901711,9.018e-05,0.99996792
2023-06-29,438193,37.05847568,1140423.02593183,1140385.96745615,116.44764955,1140385.96745615,15265.8536322,8.457e-05,0.9999675
2023-06-30,445197,34.70273145,1146713.11110909,1146678.40837764,179.11000714,1146678.40837764,15262.60940863,7.795e-05,0.99996974
2023-07-01,324274,25.43994325,759795.49914011,759770.05919686,38.55725844,759770.05919686,15288.03305689,7.845e-05,0.99996652
2023-07-02,309920,23.79482715,588882.66845711,588858.87362996,69.81603547,588858.87362996,15285.56282789,7.678e-05,0.99995959
2023-07-03,328114,25.48770225,928188.95852706,928163.47082481,134.89255522,928163.47082481,15282.46162982,7.768e-05,0.99997254
2023-07-04,375807,22.68233748,864439.19243621,864416.51009873,82.90223342,864416.51009873,15297.868817,6.036e-05,0.99997376
2023-07-05,496227,21.4950475,854639.57238749,854618.07733999,145.33147177,854618.07733999,15333.70248856,4.332e-05,0.99997485
2023-07-06,392688,19.72398613,928040.09714568,928020.37315955,70.28444419,928020.37315955,15368.5982514,5.023e-05,0.99997875
