Price,Close
Ticker,005930.KS
DATE,
2021-07-30,71909.828125
2021-08-02,72642.65625
2021-08-03,74566.3671875
2021-08-04,75940.4375
2021-08-05,75207.6015625
2021-08-06,74657.9765625
2021-08-09,74657.9765625
2021-08-10,73467.1171875
2021-08-11,71909.828125
2021-08-12,70535.765625
2021-08-13,68154.0390625
2021-08-17,67970.8359375
2021-08-18,67696.0078125
2021-08-19,66963.1796875
2021-08-20,66596.75
2021-08-23,67146.375
2021-08-24,69253.296875
2021-08-25,69344.8984375
2021-08-26,68337.2421875
2021-08-27,68062.4375
2021-08-30,68337.2421875
2021-08-31,70260.953125
2021-09-01,70352.5546875
2021-09-02,69619.703125
2021-09-03,70169.359375
2021-09-06,70810.578125
2021-09-07,69711.3203125
2021-09-08,69894.5234375
2021-09-09,68978.4765625
2021-09-10,68978.4765625
2021-09-13,69894.5234375
2021-09-14,70169.359375
2021-09-15,70535.765625
2021-09-16,69711.3203125
2021-09-17,70718.9765625
2021-09-23,70902.1953125
2021-09-24,70810.578125
2021-09-27,71176.9921875
2021-09-28,69894.5234375
2021-09-29,68201.90625
2021-09-30,68201.90625
2021-10-01,67373.546875
2021-10-05,66453.140625
2021-10-06,65624.7734375
2021-10-07,65900.90625
2021-10-08,65808.8515625
2021-10-12,63507.83984375
2021-10-13,63323.7578125
2021-10-14,63875.99609375
2021-10-15,64520.28515625
2021-10-18,64612.328125
2021-10-19,64980.49609375
2021-10-20,64704.37109375
2021-10-21,64612.328125
2021-10-22,64796.41015625
2021-10-25,64612.328125
2021-10-26,65440.6953125
2021-10-27,64520.28515625
2021-10-28,65072.515625
2021-10-29,64244.17578125
2021-11-01,64336.20703125
2021-11-02,65808.8515625
2021-11-03,64796.41015625
2021-11-04,64980.49609375
2021-11-05,64612.328125
2021-11-08,64980.49609375
2021-11-09,64888.45703125
2021-11-10,64612.328125
2021-11-11,64336.20703125
2021-11-12,64980.49609375
2021-11-15,65716.8203125
2021-11-16,65624.7734375
2021-11-17,65072.515625
2021-11-18,64612.328125
2021-11-19,65532.7421875
2021-11-22,68938.21875
2021-11-23,69306.3828125
2021-11-24,68846.1875
2021-11-25,67833.7421875
2021-11-26,66545.171875
2021-11-29,66545.171875
2021-11-30,65624.7734375
2021-12-01,68478.0234375
2021-12-02,69766.6015625
2021-12-03,69582.515625
2021-12-06,70226.7890625
2021-12-07,71239.25
2021-12-08,71239.25
2021-12-09,71975.5546875
2021-12-10,70779.03125
2021-12-13,70686.9921875
2021-12-14,70871.0859375
2021-12-15,71423.3125
2021-12-16,71607.3984375
2021-12-17,71791.4765625
2021-12-20,70963.125
2021-12-21,71883.53125
2021-12-22,73080.0546875
2021-12-23,73540.25
2021-12-24,74092.4765625
2021-12-27,73816.3671875
2021-12-28,73908.421875
2021-12-29,72855.3515625
2021-12-30,72393.0703125
2022-01-04,72762.8828125
