date,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-12-13 23:00:00,BTCUSDT,78950.705,3393270522.1634536,1.04171495,1.33394445,1.15437804,0.65336998
2023-12-13 23:05:00,BTCUSDT,79050.579,3396226310.4033,1.04053208,1.33647751,1.14871917,0.71205464
2023-12-13 23:10:00,BTCUSDT,79072.869,3403565129.5146,1.03784898,1.33226923,1.14686059,1.45602236
2023-12-13 23:15:00,BTCUSDT,79145.103,3403036872.8255057,1.03733508,1.33035566,1.14659606,1.04620169
2023-12-13 23:20:00,BTCUSDT,78994.899,3391561786.44549,1.03715025,1.33418431,1.14233773,0.57721212
2023-12-13 23:25:00,BTCUSDT,78925.229,3386594378.3850284,1.0316976,1.33477507,1.12915166,0.58927309
2023-12-13 23:30:00,BTCUSDT,78697.764,3384210764.886702,1.03024933,1.33216812,1.12968695,1.26506465
2023-12-13 23:35:00,BTCUSDT,78647.854,3380356049.9962792,1.03126845,1.33209646,1.12732277,0.64799593
2023-12-13 23:40:00,BTCUSDT,78609.117,3374547896.3994,1.02662456,1.3306367,1.12151193,0.71815706
2023-12-13 23:45:00,BTCUSDT,78610.334,3370000372.978596,1.0258274,1.32920222,1.1172391,0.45616921
2023-12-13 23:50:00,BTCUSDT,78587.486,3373600090.1600523,1.02724518,1.32850553,1.11832421,1.0951902
2023-12-13 23:55:00,BTCUSDT,78552.458,3371125866.5448,1.02728256,1.3284967,1.11922258,1.16359022
2023-12-14 00:00:00,BTCUSDT,78614.137,3370573262.4613,1.02502777,1.32773643,1.1150135,0.52079097
2024-01-13 15:45:00,BTCUSDT,76529.316,3296845251.276417,2.32373921,1.39147827,2.82430531,0.43974966
2024-01-13 15:50:00,BTCUSDT,76365.351,3284478432.688856,2.31201663,1.39353281,2.7879082,0.67437835
2024-01-13 15:55:00,BTCUSDT,76375.201,3289509763.5444303,2.30546677,1.39435532,2.78181366,1.06743991
2024-01-13 16:00:00,BTCUSDT,76349.798,3295239168.9089675,2.30958221,1.39221403,2.79394393,1.23037903
2024-01-13 16:05:00,BTCUSDT,76387.89,3290116423.2162943,2.31556166,1.39280346,2.78844195,0.58359779
2024-01-13 16:10:00,BTCUSDT,76377.878,3284857162.3006697,2.31456278,1.39187054,2.77680786,0.67076447
2024-01-13 16:15:00,BTCUSDT,76350.858,3289958544.575614,2.31240123,1.39185558,2.78188535,1.12839717
2024-01-13 16:20:00,BTCUSDT,76391.584,3287974088.131645,2.30280668,1.39104286,2.75269293,0.72932155
2024-01-13 16:25:00,BTCUSDT,76349.895,3291606220.225563,2.29909328,1.39048251,2.75625677,1.19803467
2024-01-13 16:30:00,BTCUSDT,76297.831,3287673537.79,2.30197199,1.39077203,2.75428796,0.62749833
2024-01-13 16:35:00,BTCUSDT,76231.784,3286172585.338758,2.30478046,1.38984689,2.75674279,1.0585661
2024-01-13 16:40:00,BTCUSDT,75347.67,3230900554.833,2.33331934,1.39397083,2.77518201,0.64058473
2024-01-13 16:45:00,BTCUSDT,75319.396,3231787776.5635486,2.33235455,1.39997483,2.77776947,1.33480972
2024-01-13 16:50:00,BTCUSDT,75327.311,3230565965.966388,2.33243855,1.402683,2.77422324,0.79600863
2024-01-13 16:55:00,BTCUSDT,75379.368,3231785336.99133,2.32663401,1.40292404,2.76535648,0.83618985
2024-01-13 17:00:00,BTCUSDT,75338.131,3231685798.480158,2.32443738,1.40146941,2.76266066,1.07517508
2024-01-13 17:05:00,BTCUSDT,75384.091,3229179561.92875,2.32282345,1.40010805,2.75838279,0.75213238
2024-01-13 17:10:00,BTCUSDT,75412.901,3233286430.249566,2.32118651,1.40154206,2.74961727,0.84890593
2024-01-13 17:15:00,BTCUSDT,75257.987,3233593170.517976,2.32065286,1.39816734,2.76314484,1.64954515
2024-01-13 17:20:00,BTCUSDT,75256.215,3230617529.329996,2.32425753,1.397919,2.76860857,0.80487933
2024-01-13 17:25:00,BTCUSDT,75222.65,3228920766.458899,2.32550828,1.39509456,2.76654353,0.63866831
2024-01-13 17:30:00,BTCUSDT,75172.808,3229829764.8432,2.32930412,1.39568946,2.77295298,0.93029895
2024-01-13 17:35:00,BTCUSDT,75201.511,3229050229.701081,2.33396385,1.39755799,2.77713164,0.57390469
2024-01-13 17:40:00,BTCUSDT,75197.087,3227220712.452594,2.3645931,1.39798401,2.80350824,1.03697304
2024-01-13 17:45:00,BTCUSDT,75220.938,3225132496.094707,2.36216147,1.39839128,2.79981453,1.02241692
2024-01-13 17:50:00,BTCUSDT,75184.168,3222581244.585348,2.36026219,1.39933968,2.79818674,1.17251471
2024-01-13 17:55:00,BTCUSDT,75247.598,3227902046.8308883,2.35872894,1.39807047,2.79368453,1.22433527
2024-01-13 18:00:00,BTCUSDT,75279.072,3229788360.9024,2.35329341,1.39750175,2.78824557,1.64183674
2024-01-13 18:05:00,BTCUSDT,75294.935,3227193620.5545,2.35771701,1.3970403,2.79238071,0.77850479
2024-01-13 18:10:00,BTCUSDT,75252.91,3222179100.38,2.35678435,1.3982002,2.78793857,0.87098706
2024-01-13 18:15:00,BTCUSDT,75268.534,3225038403.1514,2.35545246,1.39956305,2.78604674,0.84934053
2024-01-13 18:20:00,BTCUSDT,75267.387,3220790377.184417,2.3612224,1.39937302,2.78806605,0.69047022
2024-01-13 18:25:00,BTCUSDT,75274.477,3221474446.124808,2.36257036,1.39923255,2.79077508,1.16831708
2024-01-13 18:30:00,BTCUSDT,75235.734,3223570348.5059943,2.36352003,1.4006519,2.79234562,0.95877501
2024-01-13 18:35:00,BTCUSDT,75190.621,3219729239.415283,2.36610459,1.40097516,2.79844573,1.18223949
2024-01-13 18:40:00,BTCUSDT,75215.854,3224442357.925116,2.36266735,1.40050953,2.79694427,1.22640899
2024-01-13 18:45:00,BTCUSDT,75265.886,3223330883.0267844,2.36337668,1.40070914,2.80012528,1.3425174
2024-01-13 18:50:00,BTCUSDT,75321.441,3222070709.2104053,2.36864135,1.40237403,2.80531862,0.49315847
2024-01-13 18:55:00,BTCUSDT,75361.888,3227885314.4384,2.36853347,1.40218295,2.8047551,1.5781174
2024-01-13 19:00:00,BTCUSDT,75364.967,3226289689.3553457,2.36727723,1.40213551,2.80388471,0.70576417
2024-01-13 19:05:00,BTCUSDT,75276.328,3229539915.135604,2.3698431,1.40167056,2.81230986,1.64561106
2024-01-13 19:10:00,BTCUSDT,75308.01,3227927914.7812514,2.371717,1.40256862,2.81687802,0.89643102
2024-01-13 19:15:00,BTCUSDT,75296.241,3229868642.8678846,2.36669941,1.40221094,2.81691522,1.78842776
2024-01-13 19:20:00,BTCUSDT,75302.763,3229094330.882508,2.36793782,1.40251764,2.82009358,1.0112479
2024-01-13 19:25:00,BTCUSDT,75339.989,3235905688.8980403,2.37077403,1.4027628,2.83145727,1.50252019
2024-01-13 19:30:00,BTCUSDT,75341.909,3235791841.9229,2.37502674,1.40120869,2.83438123,1.22810283
2024-01-13 19:35:00,BTCUSDT,75319.213,3236159716.4367013,2.37463632,1.40229181,2.83923155,1.0574421
2024-01-13 19:40:00,BTCUSDT,75315.737,3234014465.388941,2.37281321,1.40191182,2.83968346,0.97735943
2024-01-13 19:45:00,BTCUSDT,75253.276,3234310549.204,2.37348109,1.40190434,2.84193222,1.24381667
2024-01-13 19:50:00,BTCUSDT,75241.781,3229816973.3738136,2.37777397,1.40087697,2.84625899,0.77262405
2024-01-13 19:55:00,BTCUSDT,75306.914,3230986411.0239816,2.38358222,1.39938881,2.85072207,0.55471087
2024-01-13 20:00:00,BTCUSDT,75485.566,3230110403.2625995,2.3902439,1.39307757,2.85319284,0.5333774
2024-01-13 20:05:00,BTCUSDT,75500.751,3226478633.8397927,2.38845426,1.3948178,2.84977408,1.02629375
2024-01-13 20:10:00,BTCUSDT,75571.164,3229767964.1484,2.38938281,1.39643375,2.85483176,1.49438606
2024-01-13 20:15:00,BTCUSDT,75547.029,3235581040.9323,2.39096419,1.3962986,2.86436887,1.63374303
2024-01-13 20:20:00,BTCUSDT,75587.212,3237235695.857213,2.38717707,1.39665751,2.86181772,1.11512257
2024-01-13 20:25:00,BTCUSDT,75635.152,3236487401.615481,2.38118897,1.39595122,2.85554345,0.89340448
2024-01-13 20:30:00,BTCUSDT,75665.083,3239138971.6387,2.38336262,1.39458263,2.85691127,2.05676897
2024-01-13 20:35:00,BTCUSDT,75686.745,3243205816.1521497,2.38091567,1.39398686,2.85867802,1.81793456
2024-01-13 20:40:00,BTCUSDT,75677.649,3242941500.473944,2.38466821,1.39467171,2.86283725,0.91199966
2024-01-13 20:45:00,BTCUSDT,75694.175,3248450204.967229,2.38066038,1.39369824,2.86086846,2.22789167
2024-01-13 20:50:00,BTCUSDT,75671.902,3243216434.680624,2.38549405,1.39487887,2.8611231,0.78431383
2024-01-13 20:55:00,BTCUSDT,75669.285,3245765877.7185,2.38285641,1.39481098,2.86098769,1.56005342
2024-01-13 21:00:00,BTCUSDT,75667.691,3243962939.6142645,2.38416309,1.39434584,2.86076913,1.06464577
2024-01-13 21:05:00,BTCUSDT,75658.284,3244151559.636,2.38225959,1.3946802,2.85814649,0.90711491
2024-01-13 21:10:00,BTCUSDT,75668.763,3243428527.7995057,2.38216369,1.39495271,2.85761018,0.81616508
2024-01-13 21:15:00,BTCUSDT,75678.954,3249896457.4128,2.37601165,1.39446116,2.8538748,1.7804226
2024-01-13 21:20:00,BTCUSDT,75695.821,3250537757.351959,2.37432056,1.39632238,2.85182654,1.45522001
2024-01-13 21:25:00,BTCUSDT,75722.927,3248584671.322761,2.3786749,1.39631942,2.85706682,1.15158924
2024-01-13 21:30:00,BTCUSDT,75730.197,3247205608.1518555,2.35381419,1.3960112,2.81946668,0.79826749
2024-01-13 21:35:00,BTCUSDT,75729.432,3250367804.9856,2.35249481,1.39673776,2.81928916,0.89506034
2024-01-13 21:40:00,BTCUSDT,75713.047,3246781594.9839234,2.35192878,1.39710322,2.81975537,0.90852993
2024-01-13 21:45:00,BTCUSDT,75736.47,3250518408.636,2.34898789,1.39590278,2.81697321,1.74519305
2024-01-13 21:50:00,BTCUSDT,75687.928,3242372385.829716,2.35906154,1.3986781,2.82541553,0.5461037
2024-01-13 21:55:00,BTCUSDT,75668.424,3248021699.1456,2.35984865,1.39891188,2.82326269,1.06313992
2024-01-13 22:00:00,BTCUSDT,75687.534,3252255492.213,2.35812333,1.39974271,2.82120947,0.93893282
2024-01-13 22:05:00,BTCUSDT,75435.642,3245603409.9216,2.3432128,1.39670214,2.82442039,1.56225506
2024-01-13 22:10:00,BTCUSDT,75310.603,3237632151.1156187,2.3471981,1.39494873,2.82904781,0.6156203
2024-01-13 22:15:00,BTCUSDT,75337.722,3237508316.2448635,2.34875641,1.39456532,2.83086389,0.7778452
2024-01-13 22:20:00,BTCUSDT,75287.315,3237874027.4735003,2.35003179,1.39428185,2.83219066,0.52424723
2024-01-13 22:25:00,BTCUSDT,75210.79,3229181362.8577204,2.34709869,1.39385324,2.82792974,0.56930109
2024-01-13 22:30:00,BTCUSDT,75115.021,3223205886.451296,2.34942772,1.39340704,2.83123147,0.558599
2024-01-13 22:35:00,BTCUSDT,75105.294,3224142592.4202,2.34607075,1.39400137,2.82956115,0.97615264
2024-01-13 22:40:00,BTCUSDT,75037.608,3221078705.8934937,2.34654011,1.39447151,2.82953546,0.801256
2024-01-13 22:45:00,BTCUSDT,75030.362,3223185283.28751,2.34450044,1.39344551,2.82816463,1.0673249
2024-01-13 22:50:00,BTCUSDT,74980.493,3220696504.633849,2.34510801,1.39345202,2.82659105,0.64220148
2024-01-13 22:55:00,BTCUSDT,74974.364,3217912053.976037,2.34401727,1.39295641,2.82597025,0.63965191
2024-01-13 23:00:00,BTCUSDT,74949.199,3222335045.8095098,2.3483127,1.39235606,2.83036118,1.62584558
2024-01-13 23:05:00,BTCUSDT,74974.016,3220095510.891116,2.34766949,1.39180807,2.83158794,0.68244438
2024-01-13 23:10:00,BTCUSDT,74975.899,3221845142.517402,2.35086529,1.39121905,2.83318257,0.88277785
2024-01-13 23:15:00,BTCUSDT,75007.052,3221186824.9757323,2.3489082,1.39128165,2.83156255,0.7321182
2024-01-13 23:20:00,BTCUSDT,75014.085,3220000462.5325065,2.35192732,1.39059754,2.83409988,0.53084198
2024-01-13 23:25:00,BTCUSDT,74973.967,3214851857.1044416,2.34287529,1.39096898,2.8261655,1.07444787
2024-01-13 23:30:00,BTCUSDT,74945.331,3212419195.3185,2.34817642,1.38954813,2.83208965,0.60860963
2024-01-13 23:35:00,BTCUSDT,75032.459,3212328786.751652,2.34675881,1.39205717,2.82809203,0.60401952
2024-01-13 23:40:00,BTCUSDT,75044.652,3214573092.000735,2.34704261,1.3939075,2.82969103,1.19824566
2024-01-13 23:45:00,BTCUSDT,75165.645,3218240192.8615475,2.34776524,1.39274521,2.82988875,0.89232989
2024-01-13 23:50:00,BTCUSDT,75164.22,3218540830.639932,2.34693791,1.39245767,2.82811402,0.82562777
2024-01-13 23:55:00,BTCUSDT,75170.331,3220182823.959369,2.34862619,1.39217944,2.83098556,0.67330169
2024-01-14 00:00:00,BTCUSDT,75148.264,3219876239.77896,2.34934905,1.39303763,2.83310307,0.61391498
2024-02-13 15:45:00,BTCUSDT,90422.93,4414947423.044847,0.92390294,1.36658524,0.76401091,0.94989964
2024-02-13 15:50:00,BTCUSDT,90544.298,4425338950.997388,0.9275838,1.36252363,0.76748633,1.03775899
2024-02-13 15:55:00,BTCUSDT,90532.385,4419660846.278217,0.92870248,1.36312121,0.7689036,0.63679526
2024-02-13 16:00:00,BTCUSDT,90463.5,4410104671.35,0.92789604,1.36340478,0.76746813,0.61574936
2024-02-13 16:05:00,BTCUSDT,90443.829,4416886672.619821,0.92751265,1.36339909,0.77115008,1.83533064
2024-02-13 16:10:00,BTCUSDT,90460.947,4417976960.0595,0.93029685,1.36432173,0.77638033,1.27672902
2024-02-13 16:15:00,BTCUSDT,90323.864,4400614783.6256,0.92821214,1.36909577,0.7711825,0.74349819
2024-02-13 16:20:00,BTCUSDT,90392.639,4401963094.660627,0.92956147,1.36652649,0.77126577,1.26638329
2024-02-13 16:25:00,BTCUSDT,90377.06,4400540390.754,0.92733314,1.36431552,0.77054946,0.9357966
2024-02-13 16:30:00,BTCUSDT,90276.664,4407065283.029042,0.92836159,1.36525471,0.7736825,1.27170072
2024-02-13 16:35:00,BTCUSDT,90387.398,4410163845.7364,0.93123726,1.36294772,0.77982293,0.88547195
2024-02-13 16:40:00,BTCUSDT,90352.408,4397207387.632787,0.9328911,1.36084082,0.78080324,0.64413618
2024-02-13 16:45:00,BTCUSDT,90344.71,4396193737.7831545,0.93062287,1.36147679,0.7794388,1.01447515
2024-02-13 16:50:00,BTCUSDT,90550.877,4398871099.700444,0.93306477,1.35945225,0.77738479,0.81732623
2024-02-13 16:55:00,BTCUSDT,90626.277,4409995397.36984,0.9330545,1.36276535,0.78179068,1.67912988
2024-02-13 17:00:00,BTCUSDT,90481.52,4387718415.084972,0.9356483,1.36450597,0.78117167,0.5217668
2024-02-13 17:05:00,BTCUSDT,90859.098,4407883764.9132,0.93818408,1.36823943,0.78629108,1.71632551
2024-02-13 17:10:00,BTCUSDT,91034.964,4415423341.41,0.94171437,1.36859125,0.7911297,0.86068925
2024-02-13 17:15:00,BTCUSDT,90633.695,4394994293.618996,0.94341542,1.37026215,0.78490176,0.68803234
2024-02-13 17:20:00,BTCUSDT,90548.612,4399644183.557401,0.94981068,1.37891738,0.79470425,1.39472603
2024-02-13 17:25:00,BTCUSDT,90334.277,4390525898.4587,0.95840764,1.38122021,0.80432906,1.27024887
2024-02-13 17:30:00,BTCUSDT,90199.832,4383693795.2336,0.96400326,1.3779734,0.809618,0.50381326
2024-02-13 17:35:00,BTCUSDT,89995.489,4384292238.5152,0.96644012,1.38264194,0.81460179,1.26248025
2024-02-13 17:40:00,BTCUSDT,90081.754,4393845649.4548,0.96381198,1.38192491,0.81721251,1.27762109
2024-02-13 17:45:00,BTCUSDT,90168.004,4400505166.4136,0.96530085,1.37952951,0.82276283,1.22046101
2024-02-13 17:50:00,BTCUSDT,89944.953,4392803570.5764,0.96795721,1.38186609,0.82588501,1.16315383
2024-02-13 17:55:00,BTCUSDT,89886.292,4388148610.873427,0.97070152,1.38306767,0.82644469,0.81253092
2024-02-13 18:00:00,BTCUSDT,89841.603,4389139641.282599,0.96756742,1.38468826,0.82484088,1.34803006
2024-02-13 18:05:00,BTCUSDT,89746.877,4395558882.20889,0.96371299,1.38927707,0.82927213,2.46123276
2024-02-13 18:10:00,BTCUSDT,89629.689,4400399705.82228,0.96627985,1.38465851,0.83983487,1.22000413
2024-02-13 18:15:00,BTCUSDT,89651.12,4391956431.2354765,0.96837808,1.38482679,0.83737207,0.64524176
2024-02-13 18:20:00,BTCUSDT,89616.646,4387684758.1476,0.9610016,1.3853257,0.83107695,0.74075286
2024-02-13 18:25:00,BTCUSDT,89826.291,4417261755.6996,0.95737949,1.37955335,0.83380268,1.40816165
2024-02-13 18:30:00,BTCUSDT,89808.241,4418466668.1349,0.96190603,1.37876575,0.83873351,0.96062186
2024-02-13 18:35:00,BTCUSDT,89880.569,4418901593.453047,0.96221023,1.37538695,0.8382807,0.77202942
2024-02-13 18:40:00,BTCUSDT,89897.596,4423501108.776,0.96266724,1.37222075,0.83928528,0.84332265
2024-02-13 18:45:00,BTCUSDT,89999.906,4433523243.652144,0.95975571,1.37330858,0.84166441,1.56710606
2024-02-13 18:50:00,BTCUSDT,89949.321,4414784604.472413,0.9608037,1.37305666,0.83521078,0.6041817
2024-02-13 18:55:00,BTCUSDT,89966.206,4416683961.2962,0.95825108,1.3725974,0.83390812,1.10356859
2024-02-13 19:00:00,BTCUSDT,89967.63,4418942557.225579,0.95667004,1.37261697,0.83280417,0.90834279
2024-02-13 19:05:00,BTCUSDT,89836.737,4401486663.872119,0.95673064,1.37476096,0.82565157,0.52020422
2024-02-13 19:10:00,BTCUSDT,89823.86,4402680568.356,0.95189003,1.37527344,0.82269712,0.82229537
2024-02-13 19:15:00,BTCUSDT,89836.288,4402544080.6144,0.95463395,1.37365105,0.82480565,1.08232379
2024-02-13 19:20:00,BTCUSDT,89886.944,4406428780.0736,0.95290261,1.37152823,0.82013976,0.72474153
2024-02-13 19:25:00,BTCUSDT,89862.694,4411635469.571222,0.95280354,1.37214002,0.82108061,1.19849007
2024-02-13 19:30:00,BTCUSDT,89886.661,4419790042.032701,0.95363532,1.37183519,0.82533573,1.42190068
2024-02-13 19:35:00,BTCUSDT,89897.622,4427432068.969031,0.95227055,1.37138486,0.82691226,1.31145075
2024-02-13 19:40:00,BTCUSDT,89949.293,4423629539.036653,0.95306542,1.37025411,0.82567462,0.83611307
2024-02-13 19:45:00,BTCUSDT,89966.216,4428958390.862738,0.94992284,1.36909477,0.825108,1.34269706
2024-02-13 19:50:00,BTCUSDT,90013.064,4430073110.309286,0.95192436,1.36748223,0.82411405,0.6136363
2024-02-13 19:55:00,BTCUSDT,89976.197,4410930098.3901,0.95390241,1.36751768,0.82256785,0.61065402
2024-02-13 20:00:00,BTCUSDT,89971.397,4412389626.250873,0.95267929,1.36795639,0.82249784,1.23017572
2024-02-13 20:05:00,BTCUSDT,89940.785,4415796538.888712,0.95134948,1.36682856,0.82311913,1.9414995
2024-02-13 20:10:00,BTCUSDT,89896.788,4421744795.455748,0.95293961,1.3661632,0.82852215,1.31935704
2024-02-13 20:15:00,BTCUSDT,89941.582,4424631155.699,0.95272756,1.36511344,0.82655204,0.98983192
2024-02-13 20:20:00,BTCUSDT,89899.82,4423315143.588091,0.95138445,1.36562465,0.82513655,1.10666316
2024-02-13 20:25:00,BTCUSDT,89822.19,4411500681.5629,0.95519799,1.3642207,0.82523727,0.60103941
2024-02-13 20:30:00,BTCUSDT,89774.268,4412214541.673841,0.95470792,1.36398067,0.82508476,0.78663478
2024-02-13 20:35:00,BTCUSDT,89583.064,4407340574.335352,0.95504658,1.36143634,0.82371599,0.71510008
2024-02-13 20:40:00,BTCUSDT,89346.925,4405160790.2,0.95361046,1.36508795,0.8291583,1.45423395
2024-02-13 20:45:00,BTCUSDT,89163.071,4407126720.147049,0.94896238,1.36390562,0.82914759,1.46879134
2024-02-13 20:50:00,BTCUSDT,89149.916,4408909095.78,0.94654687,1.36100922,0.82934143,0.89748095
2024-02-13 20:55:00,BTCUSDT,89080.798,4399994579.8534,0.94608211,1.35745923,0.82528753,0.54111242
2024-02-13 21:00:00,BTCUSDT,89154.567,4402882804.105388,0.94624434,1.35427077,0.82489313,1.0830336
2024-02-13 21:05:00,BTCUSDT,89285.76,4407779042.496,0.93909957,1.35551565,0.82016184,1.25267274
2024-02-13 21:10:00,BTCUSDT,88986.883,4409613383.984647,0.93842088,1.36189207,0.82654087,1.67103581
2024-02-13 21:15:00,BTCUSDT,88737.381,4402855765.789505,0.93321049,1.36555092,0.82218266,1.67611782
2024-02-13 21:20:00,BTCUSDT,88709.62,4407289082.764,0.93431066,1.36782789,0.8250644,0.93386462
2024-02-13 21:25:00,BTCUSDT,88782.076,4407345142.980965,0.93351128,1.36636275,0.82328908,0.6599265
2024-02-13 21:30:00,BTCUSDT,88675.78,4408968649.178,0.93346516,1.36967018,0.82555837,1.40642167
2024-02-13 21:35:00,BTCUSDT,88645.606,4404327080.0304,0.93682972,1.36799684,0.82585975,0.54980726
2024-02-13 21:40:00,BTCUSDT,88652.813,4400150790.160389,0.93271387,1.36717979,0.82015977,0.62050646
2024-02-13 21:45:00,BTCUSDT,88575.712,4394914247.7312,0.92994106,1.36842801,0.81579827,0.70953421
2024-02-13 21:50:00,BTCUSDT,88698.023,4407049970.778,0.92612095,1.36879204,0.81487795,1.87635324
2024-02-13 21:55:00,BTCUSDT,88567.092,4391338728.86741,0.92628077,1.36939756,0.81274689,0.58606926
2024-02-13 22:00:00,BTCUSDT,88355.254,4375620300.919652,0.9298433,1.36978044,0.80978549,0.49539772
2024-02-13 22:05:00,BTCUSDT,88449.563,4380970502.191008,0.9295012,1.36720101,0.81010253,0.98331396
2024-02-13 22:10:00,BTCUSDT,88425.58,4377723946.73272,0.92719429,1.36725752,0.80919659,0.77121416
2024-02-13 22:15:00,BTCUSDT,88382.803,4371492684.412866,0.92710415,1.36595342,0.80607813,0.52893686
2024-02-13 22:20:00,BTCUSDT,88327.819,4363853563.2588,0.92971587,1.36468391,0.80491171,0.51337297
2024-02-13 22:25:00,BTCUSDT,88359.56,4372193897.402575,0.92948872,1.36438745,0.80610999,1.98905818
2024-02-13 22:30:00,BTCUSDT,88392.413,4372917363.965555,0.93103632,1.3645963,0.80509882,1.12163176
2024-02-13 22:35:00,BTCUSDT,88434.718,4374147965.559252,0.93048585,1.36525421,0.80604763,0.82201367
2024-02-13 22:40:00,BTCUSDT,88446.272,4378353873.492361,0.9302189,1.36512714,0.80629888,1.10019367
2024-02-13 22:45:00,BTCUSDT,88457.778,4380902919.499497,0.92796802,1.36494959,0.8049065,1.4472311
2024-02-13 22:50:00,BTCUSDT,88445.98,4378198134.430535,0.92765051,1.36532485,0.80482566,0.66159059
2024-02-13 22:55:00,BTCUSDT,88429.687,4377931739.492542,0.92845528,1.36528207,0.80297138,0.91645996
2024-02-13 23:00:00,BTCUSDT,88458.426,4380959133.46622,0.92913113,1.36466368,0.80266801,0.78382084
2024-02-13 23:05:00,BTCUSDT,88462.863,4370371533.782627,0.92825363,1.36284077,0.80033512,0.48456222
2024-02-13 23:10:00,BTCUSDT,88369.024,4362456151.960863,0.9261586,1.36030913,0.79687691,0.72677425
2024-02-13 23:15:00,BTCUSDT,88272.268,4365184918.745817,0.92187998,1.35959322,0.79493118,1.21666812
2024-02-13 23:20:00,BTCUSDT,88214.478,4363271851.093907,0.923173,1.35930565,0.79490117,1.03492243
2024-02-13 23:25:00,BTCUSDT,88249.483,4368667413.168966,0.92302787,1.35835111,0.79458511,1.03142422
2024-02-13 23:30:00,BTCUSDT,88299.839,4371898198.1148405,0.92323833,1.35905421,0.7948899,0.93002525
2024-02-13 23:35:00,BTCUSDT,88346.32,4376765872.457265,0.92339973,1.35886106,0.79611154,1.35121979
2024-02-13 23:40:00,BTCUSDT,88334.973,4377722302.521909,0.92124605,1.35865653,0.79507558,1.51671233
2024-02-13 23:45:00,BTCUSDT,88310.399,4380462193.779039,0.91908587,1.35708499,0.79530982,1.91115964
2024-02-13 23:50:00,BTCUSDT,88356.733,4386911793.45,0.91761153,1.35913311,0.79609296,1.07056592
2024-02-13 23:55:00,BTCUSDT,88156.059,4385151367.556042,0.91512239,1.3578021,0.79712084,1.42885657
2024-02-14 00:00:00,BTCUSDT,88183.702,4382490236.051004,0.91001509,1.35735371,0.79245191,0.76757971
2024-03-15 15:00:00,BTCUSDT,78179.041,5368195121.8814,1.94240103,1.462249,1.83612915,1.579507
2024-03-15 15:05:00,BTCUSDT,78187.49500000001,5364842788.1745,1.94857051,1.454992,1.83354351,1.035824
2024-03-15 15:10:00,BTCUSDT,78211.45,5350217754.927276,1.94279516,1.450369,1.82495168,0.823622
2024-03-15 15:15:00,BTCUSDT,78266.062,5371235476.3298,1.92879381,1.44882,1.80405734,1.206045
2024-03-15 15:20:00,BTCUSDT,78301.58200000001,5354049915.732039,1.93929546,1.446385,1.81763509,0.531998
2024-03-15 15:25:00,BTCUSDT,78312.28600000001,5351885118.925799,1.9390014,1.445705,1.81484906,0.705726
2024-03-15 15:30:00,BTCUSDT,78267.091,5358227663.5328,1.93049946,1.445085,1.80833047,1.193768
2024-03-15 15:35:00,BTCUSDT,78175.223,5334786056.306605,1.93731965,1.444242,1.80968244,0.602445
2024-03-15 15:40:00,BTCUSDT,78149.43500000001,5334972774.5405,1.9321783,1.444703,1.80648543,1.26846
2024-03-15 15:45:00,BTCUSDT,78176.27100000001,5349560474.243091,1.93130198,1.444648,1.80683029,0.965466
2024-03-15 15:50:00,BTCUSDT,78051.6,5325255075.357235,1.93302374,1.445725,1.80666065,0.687268
2024-03-15 15:55:00,BTCUSDT,78026.015,5325581643.81545,1.93357904,1.444831,1.80509575,0.873336
2024-03-15 16:00:01,BTCUSDT,78003.921,5319173606.337145,1.93080402,1.442969,1.79973735,0.628806
2024-03-15 16:05:00,BTCUSDT,77972.93500000001,5304069916.907501,1.92911494,1.443181,1.78986145,0.542334
2024-03-15 16:10:00,BTCUSDT,77836.86,5262012944.373024,1.93586957,1.457983,1.77783186,0.728643
2024-03-15 16:15:00,BTCUSDT,77803.835,5268167691.301499,1.93687895,1.457502,1.77770792,1.128107
2024-03-15 16:20:00,BTCUSDT,77811.60800000001,5267371210.791201,1.94737693,1.446369,1.79181733,1.129273
2024-03-15 16:25:00,BTCUSDT,77869.932,5279020726.089601,1.94223943,1.43966,1.78401903,0.652987
2024-03-15 16:30:00,BTCUSDT,77826.444,5295373510.9152,1.94394184,1.440071,1.79222985,1.195902
2024-03-15 16:35:00,BTCUSDT,77940.90800000001,5298616906.38771,1.94846611,1.440933,1.79232823,0.733414
2024-03-15 16:40:00,BTCUSDT,78337.52,5341357629.928,1.9428133,1.436119,1.79746171,2.807382
2024-03-15 16:45:00,BTCUSDT,78134.633,5343619851.006644,1.89291345,1.435192,1.78035139,1.231339
2024-03-15 16:50:00,BTCUSDT,78193.75600000001,5334681498.111292,1.89352053,1.436965,1.77450664,0.653525
2024-03-15 16:55:00,BTCUSDT,78197.41799999999,5325275444.7672,1.89229374,1.436576,1.77123293,0.870188
2024-03-15 17:00:01,BTCUSDT,78194.584,5312653401.215879,1.89590242,1.438257,1.77104419,0.766136
2024-03-15 17:05:00,BTCUSDT,78256.48700000001,5301313547.543601,1.89366989,1.441422,1.76994557,0.836136
2024-03-15 17:10:00,BTCUSDT,78354.11000000002,5319523706.041217,1.90182666,1.440965,1.7828047,1.384573
